limits_GIS,limits_AMOC,limits_WAIS,limits_Amazonas,limits_NINO,limits_REEF,limits_WAM,limits_AWSI,limits_PERM,pf_WAIS_to_GIS,pf_AMOC_to_GIS,pf_GIS_to_AMOC,pf_NINO_to_AMOC,pf_WAIS_to_AMOC,pf_NINO_to_WAIS,pf_AMOC_to_WAIS,pf_GIS_to_WAIS,pf_NINO_to_Amazonas,pf_AMOC_to_Amazonas,pf_AMOC_to_NINO,pf_AWSI_to_AMOC,pf_AWSI_to_GIS,pf_AWSI_to_PERM,pf_AMOC_to_AWSI,pf_AMOC_to_WAM,pf_NINO_to_REEF,pf_PERM_to_AMOC,GIS_time,AMOC_time,WAIS_time,NINO_time,Amazonas_time,REEF_time,WAM_time,AWSI_time,PERM_time
1.6090338071493782,4.508110357866347,2.808247625076521,2.742279994398878,5.777165331241548,1.003501256415061,3.406913185708971,8.522529260410149,3.908966368216112,1.9937492522006677,0.591598522927255,8.653199965181999,0.9526467991931387,0.8829046043330637,1.1172693601685486,1.4672433565334422,1.3586452724451217,2.0714707483855035,0.8790873441343481,0.11643412653789491,2.4728951548827687,1.5110343093020844,1.0041729996872706,0.640694737865124,1.487130795223523,8.910988671348349,1.2322335222603382,8211.7801888549,16.165406393054408,3724.100407969961,90.18530166205328,118.7821102704575,10.114343445306762,148.01378939882122,91.18025403542119,251.9273745148605
2.436352445088442,7.8740662612418415,1.3976844670487054,2.1280592834902685,5.0786918287774,1.4459512489203452,3.190275501029177,5.1420533756478175,3.6318610835341536,1.7201426569561793,0.8887230358141165,9.064324566129915,1.115698825719674,0.8845026949804677,2.364635841903988,1.231748167833463,3.897816915705985,6.62526186521217,0.5381951064354185,0.1932585460318399,1.7718999022216835,1.2182101242481544,1.308482967050024,0.6789865420334689,1.0324421112852273,3.316262533765904,1.0445940551069868,1816.6268418131635,78.66483842405071,10794.524833270189,83.83646010533671,180.7634777457508,10.054419014943015,323.4470214827668,97.83850249539343,20.671368354794076
0.8857603423236373,6.867127478660667,2.969172533455827,5.310553651386897,3.243307544914113,1.274788665925335,2.9504444714478364,6.172564096250929,4.310233493782658,1.3630847894239395,0.544500177140629,5.896615605577137,0.581786100424766,0.8153384366708603,1.3524374662902796,1.0290588987271945,3.389108651392329,8.971406344729854,0.5347454395163737,0.17754677201581764,2.9755743072333654,1.4000170557982061,1.6736140686560796,0.3874804098546829,1.356134149584915,3.4059027390762755,1.4071635267417297,10738.365822457048,144.1239990240735,9726.411312631668,34.55359724245639,54.327065586159904,10.821095338916937,101.19489934412074,98.40279657345506,219.81663452268896
3.027121205340049,7.070865955653957,2.6673692959913393,3.556852526756604,4.502995997662415,1.8832562259008232,2.4997182798947506,6.763163641402414,5.509149169600677,1.9453339659364661,0.3634165002574006,8.792851073179914,1.904159490043399,0.6829401223715662,3.635720247211599,1.122309813296867,3.239476952731534,4.584200406693368,0.5509151702561929,0.13277972182367595,1.6223158279067853,1.4488503414157377,1.4637349115464604,0.8834347020281406,1.0297933777664006,1.2189322685788766,1.415010403246631,12474.450062239686,199.12325398838072,6603.569684316855,73.34905394372693,122.15837209163038,10.817026197889227,130.70775621564792,88.94242019675305,119.15457370936079
2.0713518681567584,6.25989872474174,2.814000825395695,3.17481117845601,4.6196682482057945,1.4349230401927693,3.3500849972391054,8.494855482887086,5.262662561104603,1.6615347064337174,0.7991320921065257,3.5474675066715853,0.9342093155590152,0.9777652656342857,1.612243450805775,1.4047355162000454,4.4098370780173255,5.624033036581405,0.5911249852464939,0.16959044745755505,2.8716995279239326,1.761074941325079,1.9240015471076262,0.6475629129856157,1.2596950698080667,3.074410117493478,1.4973825092856687,2034.6587686796584,226.41660806931122,10651.584760998043,124.19904449937182,173.91277431832606,10.605675678282902,180.8757771861904,31.754777001038512,64.70230149500107
1.965346271125726,3.4029735409910837,2.332420054783646,5.240034315660218,5.63984277058265,1.0670052478115981,2.6445486356366628,5.566424139250966,3.385363390194753,1.63491919499578,0.5271252905113972,4.450505147045925,1.204693212428604,0.904689235665427,4.018504440757065,1.4644887397278599,4.5786717105082015,9.888170884351112,0.9763398715408693,0.19707048486498152,2.868314953959654,1.1582860259099097,1.6392235418788415,0.831588981135688,1.252815789024298,8.619960346956242,1.3171860991922002,1041.8080637608768,121.61544547725555,1997.0932036455372,157.7392278522927,98.72113606156728,10.28804805645573,28.586963608275553,43.61836581329024,212.84028733031187
2.202634409799513,4.407446638177551,1.1307550037044238,5.658804091796494,5.570406723610487,1.01791976456807,2.8336065243972364,6.997630974177441,4.778750652043751,1.8642841258451455,0.4211490043027142,5.398269369513701,0.9079189525286406,0.7799244507049129,2.325668659018521,1.019380100333069,2.684050944961662,8.230485153390728,0.6800352640844808,0.19011752775547952,1.332321593568354,1.7759249868925533,1.5796156061456967,0.7463826861579517,1.337179454011511,4.8168259636732955,1.2903300100535826,8015.917943651189,202.5030094487817,12289.977098216717,172.72404404141432,130.19435510910597,10.537887620115201,266.0785505181873,60.476404218600784,298.49232535104835
1.044517968201287,1.4601107561341897,1.470194941162805,3.628509761071287,5.31141839213778,1.8104835629060383,2.493020658457093,4.928860605711133,4.965307759468618,1.488621324190996,0.5032815808123557,5.137282388236027,0.862422136858531,0.6717300426263315,3.4309220404099743,1.2399149851111375,4.362681839663536,4.415821697838027,0.9020513555383451,0.1342235443852723,1.3446678175640474,1.4407896192841847,1.6932023353389525,0.4488805324471409,1.4845539568902697,9.2080053254296,1.0684175853724456,12959.003099265381,153.28429759523763,5395.692608280421,187.3501691979617,121.01628502281916,10.11939596108382,206.25016111744984,45.940404654094316,129.24523195529173
0.9755769273883443,6.1362349097098505,1.4144662123757066,3.004520452496826,5.587591846161695,1.3318037354895007,2.8518115517458016,7.255910116963578,5.586023556344802,1.55626240684128,0.16711617798755998,1.2704365621584655,0.61540281373979,0.8629956817468349,1.5977587196343184,1.3275980586111387,2.3871170955866807,5.075801018252717,0.593359248462257,0.17821915693996024,2.1549497484887565,1.1037003907809406,1.0542952649665658,0.9398483844292065,1.0817931471565851,6.688144248911413,1.1366594341177298,9094.884263597112,137.0922439983283,12686.456238354274,181.03935854581604,189.0768493265416,10.679884115208985,84.56291306710311,90.72821288485719,209.21536333419928
3.055770043841613,6.028190245232318,2.8660819391426884,4.123469585476275,4.893004604838816,1.701380179367646,2.546788569427112,7.659858249299118,4.727940628597171,1.84806354272401,0.981370990205581,6.939389952535803,1.967946828643753,0.8363650263321185,2.7292643301572808,1.130535060237348,2.0236389598556417,6.3041932714276525,0.563797910193349,0.1425473737314519,2.133013109539916,1.1806273563833227,1.7876087140148855,0.5704121338380126,1.0425110484303428,1.4704463015100595,1.4674254477828015,7328.247394100802,182.7386172177027,3923.7055450603557,167.45534374527801,149.37141527189192,10.873127563081589,200.83210038651083,77.16162699618738,210.21183004071617
2.2268084277836673,4.9766454505914215,1.619986346001719,5.702307352852202,3.013649050884854,1.780753874495335,2.0241488399475656,4.957745956897295,5.2352983126022306,1.8268169629713829,0.8547363036709924,6.6697245061468555,1.4343836094173326,0.851330766004056,1.5152323248936974,1.3731202312147301,4.825198472274026,2.192251401383693,0.9472666264000309,0.1725140339245751,1.6912246036352632,1.3519651390886716,1.7269688754866421,0.557319647307755,1.116263121793886,8.849225534723859,1.154088032498746,7872.684397506917,191.03823960163962,7713.012805468766,127.39342226316859,163.98705633172358,10.683385636151682,196.77766182051664,20.05765940438168,79.84550347631087
1.9539592783008248,7.135358444093772,2.0933066396729183,3.389898329069313,5.65888259200473,1.1497047591921423,2.892283335568314,4.586704935458575,5.899695610627468,1.614394046056856,0.7895061459943195,7.446042659722578,1.6684348782355454,0.7591217986708141,3.59113024144311,1.2141485385540316,3.4193611358258984,2.7315823356518996,0.9301822965660832,0.12227003570503876,1.3244457953162136,1.2102418991476211,1.6493673576220127,0.9462347306999539,1.409806641765512,3.057639433952588,1.351512375745414,5803.3462748590855,34.20704730630251,10712.469660888002,159.36092014572165,199.169947921629,10.851144826185362,13.627048246120387,41.54116149957213,247.34685731327355
2.966257620669926,3.116494315621079,2.108519050893515,3.1305051211356583,3.266433665941312,1.8309188904589015,2.2944890248105465,8.534727972359386,3.5271397084289475,1.1658286631863988,0.8697095580653064,4.0958107721150405,1.4790847954891393,0.8750288374420871,1.9813839342268331,1.4978938261493393,3.291982226245619,7.686149694545573,0.9660936311227883,0.1032168524760899,1.0644098063644576,1.3216954996370638,1.9821952179379845,0.6655541900331903,1.3088493148162108,6.488881159235424,1.0565501483554025,9653.849906501426,95.29685172431537,3341.8535529181254,63.86506621440713,150.5062487823846,10.154203463141519,403.35049817452017,52.68127057271172,72.97825554726646
2.896174816716602,1.6989953079237954,2.0778071595503853,4.842811077416084,3.10005332078308,1.5592401187149256,2.989644241334779,5.016857899459169,4.506531264922858,1.3557621411317844,0.8457396654884265,4.897164562868142,1.674146184029169,0.9983206000719749,3.7413390268741993,1.0769957147315965,3.8702076744636273,4.154301431126182,0.5540121615622166,0.13197913018137122,2.83553661740319,1.4326906466230744,1.6169369930277884,0.9713451296828668,1.4554024625954667,1.126069573741526,1.3782604597848827,1686.1097451101514,56.38408810454862,8096.14858286753,74.54015104631767,127.43014969335889,10.57626521871702,317.2259207149223,95.65987035889015,24.20997535097994
1.7611498968389074,4.096547422032673,2.5508919538539843,4.494324662680537,5.2840866683627254,1.5135849249317244,2.1781747091541006,6.86872350663521,3.961078504386749,1.5197661982775115,0.3518567605644739,1.9849239053504737,1.4684512467110329,0.8681363121999467,4.817548019790685,1.3900752709412174,1.7512262907619407,3.7181794649410356,0.896308984044144,0.12769953419574193,2.823727958646016,1.896712559942882,1.0285952107511596,0.3451759286662351,1.314774643459772,2.903584263733297,1.2981389481859593,12836.359756947879,180.08477663057883,9350.599559055296,85.11716192596722,65.93787930566722,10.530141157698075,109.52346879305601,53.79853737924433,48.285942885706746
1.0701900434009004,1.4911998891508893,2.41580395281592,4.1076069699272875,3.0451676997291823,1.5763422390425827,2.215271661885719,5.545334527828333,5.96412591848523,1.7798047303564677,0.6041282863047504,9.94902910117717,1.8249785973346904,0.7709306488739568,1.7958147051263618,1.4081693000012194,1.5414602105601385,3.09693514022363,0.7135231279890676,0.12341109388665455,1.2689953318099891,1.4152678249444044,1.6757170398402246,0.807608697219895,1.2497185613381736,9.617987688769515,1.3607280251025338,13200.459550081465,296.4318924742326,7808.14359620746,51.09812204740955,175.76766407755977,10.570067481648621,359.106164000359,89.80279376831932,113.73150062285946
2.7518671759051148,6.777345864689806,2.0198373056692565,4.203170819204706,4.27417536887801,1.1248691822509143,2.7749681391581733,7.449747960663753,5.409341878094127,1.0433510881726669,0.33071248667827924,9.84036545572025,1.102694828252654,0.6501812173000089,1.2676043905842138,1.228176290516902,1.8769688021258728,2.1632755252979092,0.5130944846038032,0.197510013002657,1.7076728293904402,1.755981035380003,1.6118041861471384,0.6829882886270668,1.1945950787895767,3.9134271029312955,1.116164768057782,1930.2388963481872,219.6156011696167,5646.957846642993,169.660822212991,193.0104831000244,10.955404486748504,349.78713736854957,47.635084495918434,238.37753562039535
1.458564231496163,4.2068836445272915,1.3419643395956222,3.2803081563816283,3.9858839341897836,1.2653068844757316,2.2194063225413356,4.87406629285267,3.790228968805483,1.619867960621013,0.6338507056759246,4.3200439709594765,1.9104521760262445,0.9736380963544474,3.7808469665974047,1.1047403774025235,4.728952295090945,4.760868283712597,0.7904050363335455,0.10814460274269627,2.702941895339255,1.5891350509445,1.6504669733323931,0.9604034756724595,1.2888431185657203,8.505756042928708,1.160575845346918,9911.005983241588,143.1291058208002,2858.0715407582315,130.22718732683947,147.37362514495766,10.855042596679018,52.27225114456235,89.34937411897592,199.25487790794529
1.1984261342833045,7.620318783290273,1.525288853435986,4.546831770960733,5.46192607473787,1.5077328660202882,3.47065750747294,7.617960996160235,4.285033889187019,1.691672840823286,0.7311817566566456,3.6902513368881116,1.1823822005564055,0.7421489137337756,2.2256544766360697,1.2328261439294024,4.98593066845619,2.4600842341674083,0.6390817439628806,0.15284527372422493,2.293442715706644,1.437093988415103,1.9427429589120015,0.5106614082211076,1.0037254392831594,1.595409580012065,1.3111592555064535,7840.356079925719,20.160397397798654,8333.309923666206,39.917670090110846,141.07826204175433,10.583863481194149,209.02356843344532,25.702428089736888,15.929705365983438
1.5039125890382534,5.322627131221109,1.853441171072355,4.196941056275651,5.650898631910362,1.318237777514329,2.189534917306507,8.09611099985754,5.787675248749808,1.0836349369217657,0.9902284370641696,2.7650023405879214,1.374303745177618,0.9082869202399729,4.677262931420188,1.0022983122829925,1.7183412471268908,3.1549544704706802,0.5889163958740876,0.17429598621662257,1.9598521308337062,1.7298343831436178,1.6657747052687668,0.6275606168414534,1.0230249389963844,4.589203277484305,1.2757908190700729,11931.309344902395,67.81482600456067,1706.6875735744884,60.425421640969596,56.00554831147081,10.095973227096072,152.25750089401387,46.43326884139172,127.6295999522284
1.428535659512733,1.6666661785428265,2.05647967674197,3.6837706878720002,4.283573621563065,1.4513762927385359,2.7859853620563966,5.791203714019997,4.862427446651501,1.2604532056434303,0.5367704745749738,5.675445663589178,1.506774820175827,0.7494064345466636,4.6986333744406155,1.1964199899404289,2.6605100023494384,9.34065915822273,0.7624785711671664,0.10706526696730276,1.4474462245674182,1.9967139326575687,1.695261483573798,0.9486266311449991,1.3434022125366498,6.170996675125358,1.2060080310720813,12321.156639216579,298.8424529853464,5459.14373641136,56.878493204282044,119.33122096685932,10.231856639878222,361.0686526016718,87.2797203498401,165.36815877619512
2.827060927618656,6.386777286191412,2.7619159069105113,3.7563096747399722,3.729486724062012,1.5541741639656497,3.4551233767108105,5.085175440633215,5.212309951564491,1.1948824942009888,0.3405138815801766,2.11732574405083,1.7893317048448483,0.9163959676272212,3.9294209170141725,1.1916517967178464,2.154505206619756,2.571652758295259,0.6469560404659979,0.16408984766239473,2.350008787057261,1.9407737568280945,1.38232128373,0.729582275021601,1.0932215633478326,7.2010677222586414,1.2868802261614156,6090.408855500973,104.52607879503354,10546.104359146555,144.99967534880943,168.07514833588525,10.343064971185003,320.7577236974699,91.8138093583546,271.42712829710973
